Name:              |UserName:            |Year:       |Grade:       |Hash: 
Donall             |ddalglishka          |1           |9.59         |4803700f58e1810f7c279284dfaab04f82bc6b922914c22f52aa97c1f53cb7a9
Georgi             |gbrowellp8           |1           |9.6          |d268af5a3e8fdb431b2e157f016d009109a9f3ceee814205d41efd3ab0897a55
Pascale            |pbrownellbr          |1           |9.61         |a4b960702d50c75b66112606a808ad0c1e94072d08ba5cc093f4a81d486ebbb0
Patsy              |pberetta99           |1           |9.61         |197b4a02132f6300541b575355ce9cd1197e3a8646d5b03944de00427667ec5f
Delainey           |dsamwellfo           |1           |9.62         |678e24671ec1b9a9d34b2fb3ab92952b66947b2ab014c09da88f7cd7e1333ce3
Janka              |jskitt5f             |1           |9.62         |40e20350e114060fea5b41a491c0d7d9aece5855283997a0aa4a82b2ec6d63b7
Antoine            |athebee1             |1           |9.64         |6d9a9200ad3b7a5024b6421d3ef4adff2b7defd0bc7bd6687ff46bffeb502801
Patty              |pimeson2w            |1           |9.66         |76f30636bea395388a9e44ddf33c8689dd77cfd8c7f2ab9cbd04740e70905a98
Eben               |ecolquhounng         |1           |9.68         |df21494d15baf073a3e37d8d44f0202869ae44874a9c7c171e090d3b4704adf0
Karola             |kburgiseo5           |1           |9.69         |7d4f23ce123ef07ecc9fda99879091be693d5605e5485bbc1aa0f22ac8b0a431
Piper              |pcremin4r            |1           |9.71         |a421a4a9b6f2abdfcc035046d8607a240b8ec4fdb223a66fbcd66d09d35f3afb
Kellyann           |kallaingn            |1           |9.73         |b0efa9f077e1005cbef7a877608ef9f3c8a36262c5e043bc1617185c6ea2eea6
Patrica            |prothchildkz         |1           |9.73         |6ad7b5e3ee4c9f149e92b520740f5c6a4bf587f4b248256882b7dad3339ccc31
Ermengarde         |ebrazeltonjj         |1           |9.73         |5560a670c55d1d9e60df13ed59f5907ad55f9b42081ad4dfad5939ab259b59ef
Garth              |gmousdall7s          |1           |9.75         |b72f870ddae64888a04ac4580782698b84675c712cea4e7cd48fbbec699b2aac
Willis             |wcamelc8             |1           |9.77         |f5c502b70fd5c272b5e16ad6cd9b6914691233713f87b3ce01d2ddcbe23e8383
Poul               |pcardwellls          |1           |9.77         |5142a189138c9d034f311126987702631ea5d5c1fad3ee003f68f0e75fb0c080
Yulma              |ytomasinohb          |1           |9.78         |ff86f8b1b5d517306f7dcd261a82ec6157e7bbd96c77a423c0e89c65cff6faff
Merry              |mmissen1k            |1           |9.78         |569afc2f4f37691b93f8ed24c33629383ca7546808e66a6ef0566b2ab06765c8
Leanor             |ltwinbornegp         |1           |9.79         |1546dbdeef43e4dc4d1f3de97d6517adc68b3459fc31c583632b11aab8349f48
Jens               |jbraddb9             |1           |9.79         |568d10097fe651358640c04a0fca436fcf594c85171af5b9c9a12ab82fee36f0
Trip               |thasney3d            |1           |9.81         |a34a1af8baffe4bb9420f79b6f9ee08cd79047729d6ae76cab467edfa8697ade
Sela               |sphilpin4y           |1           |9.83         |dcb6fbf250ee3daeef29e910fef2f11f1d5f5051fa52dabe8bc48a418f19a7b6
Riobard            |rbibbiehi            |1           |9.85         |5986dd426f7ead5e4fc1380bd0d47e0857c81eb69fe742a845fea276b1a148f6
Udale              |uroskamspu           |1           |9.85         |c1091150ee7136ac46557df225f47d82dffdc59c386e31a3129162966c924c3f
Sadella            |slatore36            |1           |9.86         |58b4a77961f53a19f44883151a6a5c1c89086aa05658111c6743a0e25e93cfa6
Jerry              |jwalden9o            |1           |9.88         |e9945c92ccbc3f9dd67fbbf2396f1cb921eeb4e01b02bdf79a96ebf11b678d20
Shelton            |sbowlandsdj          |1           |9.89         |04a195e0b281ffa7b57276b6df2135d13587cb9016f14baf9602d655d2b6d912
Emmy               |esamwayeqd           |1           |9.89         |5823ceab3278c707d7951540c3f147b0d4601066e3b84d47878da20284bf1a3a
Toby               |thastinbl            |1           |9.95         |c77de5d5d250aecabc7e12c7b67e85aa5905a8add943424359f099eb577a50b2
Doyle              |dchittenden6s        |1           |9.95         |35feb8aaa8465d7773c1c6f0595dfb25fea74a0faf9f878c45b357dbfa47867c
Kacy               |kskrzynskibe         |1           |9.96         |f0ac1d1aedf5ed6fb0c6348a713c58de74a28cc43a5b5992f7503c74b9fdfd4b
Lauralee           |lhalpineaq           |1           |9.96         |b2162cab1e90e96ce9b1c469d2065ab6d1967643e3b1a64ce59c62eb7363b776
Ewan               |eaylinjn             |1           |9.96         |e8da7593ea0d96d384d0ceb29f19ea9d035c8cea34a31f30c3fdbd1f3e32518b
Carlo              |cwetton52            |1           |9.98         |95d27068ca88f8dbf0dfed2ada1dfdbe64abcaccb516e5cd4ff0355323f9c23e
Isidore            |inonod               |2           |7            |1461f8d5fcd4c81e60308967534ec42c5411e63eaae1c96bebcc6a601e3a4c49
Elizabeth          |eistong3             |2           |7.01         |865017e5f8ad8e6307c8285c1d2eb0287b5ff05288abad859da42bac93b020db
Niel               |nfeeko8              |2           |7.01         |b587a7423dc4a76bd2668ad09cf4a80144754ca868e42078cce012e7bf0130fd
Angel              |afergussonb1         |2           |7.02         |c7d95b06bbebddb0610f1d30b6313bbbbdc5ad4ae2313acd37f40770673d3842
Loy                |lollandq7            |2           |7.05         |4dae2c54d1f6fa676005ea20ae944d7a8aa4bf0f2c78866d96dda7267d5f027f
Dew                |draggnu              |2           |7.06         |276b04c0167851a3742ff8d9f4fdbd32a1ed98aec715e365ac3a227c3b0e8151
Chiquita           |cflint5l             |2           |7.09         |f27d9ac660e0fb56f1571ff1f9214ec4ecd7b27a27b46fdb3c45b37801e7106a
Ailey              |ahellings4c          |2           |7.09         |b842fbedc3b3f7d8c9e2bb8c5d509947d3b1beb4784892c60f594be5d922bfa6
Randi              |rmallisonki          |2           |7.1          |27ce7e767451845d6c8ee599b569bf5f6716b8ae22db07193bcadc9b772f9a72
Dollie             |dalowaydb            |2           |7.11         |5145b2b6bd9f8687e7f4c9045cb4068ed197662ed23eb9f3a04771f07c4f1bf2
Calhoun            |clensch16            |2           |7.12         |e9b2800305b63560fe55732160362ee0437886b87c2b26f280177b06ccb31138
Gale               |ggerlackbq           |2           |7.12         |17658f5ece12e15e42e5cc0f5290779eb911e029daf2fbf6c66778dc86f5e714
Albie              |atabbittpx           |2           |7.12         |1b54bdc2dc8a5c38222863a7719f5354d1e40ea37d97226b50426116f8be3bfc
Tybalt             |tjuanes2j            |2           |7.13         |4072a3d8b9057c3b0ebbf222204fd1f581b971c47e0e2b7ec9dcb71d54cbf08d
Yvor               |ykidnerj8            |2           |7.13         |7d8fc46438bcaddc90b0abd0d41e0b897a5ec291f6d3658ee7a38468b5ee0da1
Trish              |tdarwin2p            |2           |7.19         |3dd5256590092a18acd236714b1f5f6c4a011c06c04d109194f34b91a0df2656
Scarface           |snewishz             |2           |7.19         |203d00fdf46b2c8821a911c03812b26d5c9c0a6c98388ef49c06cf05f8591ed9
Morgan             |mdymondp3            |2           |7.19         |f43761338642e6c0ce787591fdc774919ce6f74bb2d7a2eabf5f46d693fb85f5
Ardeen             |aprivost25           |2           |7.2          |01130cbda1213b5e7518070e2953a50a1b53c5bbf0bb679b85cb2e5d0453fb3c
Ronny              |rivanyutinmo         |2           |7.2          |86ba77f463d07d6f1289989d5b6b1308712baf3adfca3bcef207ba3134d03367
Tabitha            |tfischer84           |2           |7.2          |8bf89e8031dd6ac471857bd9f82f8b98505c45dc15cd68213767a5a062d27e0a
Rakel              |rnovik2c             |2           |7.23         |2e7e78480a7d4f7c17d5320bfb1f63317fd112db7992dba2348208885f42da4b
Gilles             |gferraro3e           |2           |7.29         |6eca857f62baaa0d96f5e7465696fb268b0654602fd5c4345349f3f3200de1b7
Marigold           |mcoitla              |2           |7.29         |54056f2ca2cb0595ab109787b37da0d352a03d971aa3ea3414824514d9c24242
Spense             |swalrondez           |2           |7.32         |992326adf67cc9c292766e2bad574cdc5d1c6c06976e8c8824e5db9c8869980e
Kattie             |kloudianed2          |2           |7.32         |7a58258fa7aaaddfe56f54fbde68ad98e1e80339804dae5831961c29769dd660
Anna               |aswynfenim           |2           |7.33         |00857488ae262b53c4172fc136a991bfcc7b37ce06ffdf7521feca43c4faa8fc
Jaquenette         |jfitti7              |2           |7.33         |3b64e561544f9ebb356bc4fabb1560f8085d4cf2e9c3b52c8809c2506e0a9ea1
Edee               |edibdale5o           |2           |7.36         |3cb99785974dff8a2dbfa8f7ccc512ab9716b150abb69019a5e633b59799c7ad
Evelyn             |edealmeida4b         |2           |7.36         |60ef6ef6e01fe7d86a113506dc302d874753b1581f14917cf355927e5adc06e2
Putnem             |pkhomichi6           |2           |7.38         |8608f183724c78d1c69a337cba23929b3f6efc48f2f288513b1a042c328d661a
Win                |wtournierr           |2           |7.39         |5872bf1626dc4f913b1ed61d8fe4610849f84740ad22c3c6b73f4d6cd950eea0
Seymour            |scrosdilldg          |2           |7.4          |1cad5dd68e97fbec219b55c3f94d9dbeff5d5d367831421b5da2f6821e98b7d1
Kare               |kdoygt               |2           |7.45         |4b902e999f5fb429c788123b7839c105d9d4c13e2f7dc657db2576089ee16bb8
Artemus            |alamba2h             |2           |7.48         |b694a766c208ff4b96b6e2577739959dc7c7b50685f6ac2de80355545d825fd4
Mandi              |msherryqi            |2           |7.48         |41ca141d8510f62604ff2a5f4f341462953eea51b79b2717dbad93d055e0cfa3
Giovanni           |ggavahan85           |2           |7.49         |0965db2f66481370cc7990db3ff5ad496a0de128f6594912a9c2d22e5e6dc35f
Free               |fbaniard1m           |2           |7.49         |5de97897dc9be5269dd89aa3315e61294b63e562f7e26390f47fc0c1153551af
Ida                |iedney20             |2           |7.51         |bb3f9fdee67d9c7aeeea078aae611022b7b582296ffca4642e5bc5916014126d
Thedrick           |tshaxbygk            |2           |7.53         |f9d9b5d5e279415122754c50eda236b5ba22a051e30cb36726f7b96c87a1b1bc
Aharon             |abartoleynmb         |2           |7.53         |4258654f3820ac2bfbd1a80baf0fe6f93a44dc0e2db2c911920e966c5ea5814c
Tim                |tchapier3p           |2           |7.53         |29acf5f4150a284499473c16022b4173515db7c87d93e79a02b755afb339229d
Irving             |iscottrell57         |2           |7.56         |7bddb3da1ffb3908a7b17ff043f6b250de5549b308f27326d1a1d659e2ba1aa9
Josiah             |jmogenotac           |2           |7.57         |f0756540237c650932a6bde1438a3ae5f95d441089eab856d857216e5057bb27
Fredric            |fadnamse3            |2           |7.58         |424f59ef0f7d8aec46aeb8c0b97617c4eb248826d43392f1b8aa57582ecb6f1d
Ringo              |raxton9e             |2           |7.59         |471b208ad645c532212f5694fcb690d13e2af3747613487dcdb9c31da74bb703
Matti              |mmacleodjz           |2           |7.59         |fec9687c295cc2d11b24c37b54ff13b093c7d31757fb20700c64f88568eec5d5
Tome               |thayletth0           |2           |7.6          |185b888cf3199934a7a7dc895679713c8fc8c20b35527326e3e9366f634ed493
Flossy             |fstoffelsh2          |2           |7.6          |e4d68bd92bf40f50b4996a4674dd714fe74dcc3c9a268177203a3852ae51e55f
Beitris            |bmitten96            |2           |7.61         |c0b00047d9f5aac399ef474e270cd883895188e1a30e7debf3e6f505140da00d
Sigfrid            |shallewell4h         |2           |7.62         |13003565fc760779a2234dec561bd34e3a53cb57996e969726d02bc72af62d27
Marci              |mmaud78              |2           |7.63         |30a15a16db591ba243904ec3d5d55b0228a322f1c54d86a937bf2bec217d0560
Caitlin            |cwaterland6j         |2           |7.64         |bd7942e24c8c74c04a7f36bc236c37a24937718d29fd18ff724a3f480c1fc984
Ronna              |rratlee9f            |2           |7.65         |2cf2817a0260b82eafb9f829153897b44932c5d98629a726e3c8e3e4f7f5eb8f
Carey              |cmereweathercn       |2           |7.66         |a6ea846d236248e006f6fee3d81c2788315a76e468c28f121919bfe44f756687
Sawyere            |sbiskupekfs          |2           |7.67         |4a7ffd21aecac86bcac31231bdc65de5ddc4c7c9d7bc9764eee7d6c6d6615492
Sam                |smcturley6c          |2           |7.72         |06ef95cf83b80af61694dfaa2a00e8122888acf45701a360bd9dc4b4baa59065
Bendick            |bredwingmk           |2           |7.75         |380841cf57a72a758cf8942c5ffdbdef0905d360db37ecff0823a2e604b87543
Brandtr            |bleathe34            |2           |7.76         |ee8d16c187c470511dc983c5a423f61e15159693535e5db071a32cad8dce07c2
Winonah            |wfrancesconij9       |2           |7.76         |b64edfd164027af57973cdb4de47f6cbc098c82875f650d5eff78aa33f562d27
Eleanor            |eamesburyv           |2           |7.77         |dbfab7ff6181a3b4409541b8dbcf2bf0137c4b4ec80688b21a0f8dae2d7bc262
Cyndi              |cbeszantd1           |2           |7.78         |dfd246d3b59c5194f1c3aa96e04d6b11f71e8d8b8cc220a766824e83a9036e79
Hunfredo           |hjoistl1             |2           |7.81         |e6865390a21c8c365b133ceb280d3624a16ead97ac74473f4732e9383789c3a5
Nefen              |nmockford8p          |2           |7.81         |8e549069d099f082c6a29f9b800622661cc41bcd4bdfaf87b046b040d53d6093
Tabby              |tcheerd7             |2           |7.82         |7ffb56ce7e801d74547022f1697b480189a09c1666fff4879be9a247e08612e3
Michell            |mlidden5k            |2           |7.82         |6c847b549b6e7b2884cea6b28ce5d60cf76276789d699c8771de34a678e21a29
Kathy              |khurry2l             |2           |7.84         |c71c6aa11a45bce9b19603664671acb462572fb10774a7c9d86f08f5563c473d
Alikee             |apeterim             |2           |7.89         |8e09c4273bf94154e9cb5050ed2277a3e24a1e61fed1c274e2402e0355e43511
Delia              |desche8u             |2           |7.9          |de047a4d37cc0f1729422aad1fe34abaf1269107d952e8abb46e54b90647eb1b
Lyman              |lprandonibn          |2           |7.91         |857e78f5dc2da146b707b817f687200acad89a214c10d6377bb2674c88b9871f
Lynnell            |lmorterpg            |2           |7.91         |8d5717d7ef271ffd3971d4197ace40bcc18623cbf29ad30f96e4f35ea5bbcf01
Marianna           |mceliz6v             |2           |7.92         |9c9fcc90445a92d0b615ce0b52f1ae81d5ff1c627f5ee2696c695f77d081b14e
Grata              |gjauncey60           |2           |7.93         |7cdd1d9c931defc6a53661f55940312866ca97bd648189dad22cf911ab701e8d
Orville            |obemlotteh           |2           |7.94         |77cf34c9f48ffc802793a3c99837b12dcc69b74390869e48e991766d1dc2e6ed
Bev                |bferrarioea          |2           |7.96         |107b432ad169ea108ad5e59692622b96c1e035a49f4b5279df2303e4fe091f7f
Graham             |gkirkman1h           |2           |7.96         |6e8f446ae300faf96fa4f449bfc5780e3c3d7f38268d1e9b3d3e5e38b6ad9ebb
Lisbeth            |lpointso1            |2           |7.97         |006f692a52e367ac0cb95944158dc0720c52af33aa721d978f744f0410856411
Tiebout            |tlilie6w             |2           |8            |a241097d2d9b6e3e8dafa7329245a35d41e9395fbc0658bfbb8ff2ba0741d50a
Rhea               |rcordelette50        |2           |8            |3798d946a765c52574a178a574b4f97785455b6b350554813336f6ce105c2c95
Lonni              |lbonseyo4            |2           |8.01         |cf7caa58e56d4568f857c5e143b68a9b5ddd07514249ccf1e161200518ccb90f
Humfrey            |hchattertonhn        |2           |8.03         |0b2e16dd161a546cce6c33fcc8248bcc152433610c8d0684d6081558e78f80a9
Marianne           |mpulsford68          |2           |8.03         |01e84531a111a4d678a66aec99677b58dadb523d73b6770635528ded5d0bb750
Davy               |dmompessonlf         |2           |8.05         |eb49e775133326f65c4197fae4502012a5feb3c9a7e900974326ab8ee6f0495f
Dinny              |dovittsgb            |2           |8.06         |2944aa73dfed3a89c62d84724cbbd6e43cd4d82f467ead55b164dae1694503fd
Tiff               |tginnallyke          |2           |8.06         |bc8ea660729a6c897525ba97cd4930150b8ef6a5b4682b32a36c6c32ddd423d5
Brittne            |bcarneckj1           |2           |8.09         |e49145de4920e67eee42948c3df846efe7653c1927a45f221f8c592bbaa90036
Quincey            |qreahpy              |2           |8.1          |fdb02c7b9e4efd2b68dc70f3f288410fc5516c590db6b15b875ce1630e4cb4a6
Chastity           |cklimkovich55        |2           |8.11         |2e1c725d7cf66ac276127e97efac6ef61ac8d13b1b23d0fd9b5033e50593d9e4
Briant             |bcrookin             |2           |8.12         |a8146f5185a7605f36f72db06185cea56ec8a390ec198f8b4697e66dfe4cdf4d
Nikolos            |nbinnell4a           |2           |8.13         |2fd17dbe8bac5242d0a677f4dfcd45783d53e866b32471f4cd06af39b58c1d30
Steffie            |scorsonm1            |2           |8.17         |adffd0560221bfe94f70c1320437433263a2e238a091fdb2ca3de75d8e68dce6
Garfield           |gjannequinpm         |2           |8.19         |ee3e0e85d00aca7e4980feedd868e8908bf2d0fe0260bc3e5a7fe03c307a4f50
Ase                |aconstabler3         |2           |8.2          |f3d7066764135e61c63ea3d69810dc9c4208f6a0d1c042109e7a684f7c737691
Kahlil             |kelderidge8r         |2           |8.21         |f73f760e349129daab9cd505240af909b7660f7da7c2e223810cf66b25bb5dda
Minda              |mpiddlesden7k        |2           |8.22         |1be12e8e8be9ca4ce1f5a491978a9d5566c729d88e66100568b19c40e70d922a
Harris             |hcroppnt             |2           |8.25         |22e49e4f80aa22350a0ed10f5e9d321dc7b6261f25fe87bcb373d14db3951d93
Denny              |dhakingde            |2           |8.26         |2c92b0465f53a6c7772260636946e569f6abffc9bb1f690186abf7c2e4adf026
Christie           |chritzkos            |2           |8.28         |4c6bc8b187ac674da4c96853d03a93312f2c7ae9e00a17a8dfe37d49a890113e
Nickey             |natkynsa0            |2           |8.28         |86f441332dbe6b1c46ad511deb01acdfd9d1e969046a7662a8c141653c214441
Sinclare           |sdreverij            |2           |8.29         |64879abe584e6258c8bfb4a9537cc3500a9190e6165602ca8519297668fec656
Brendon            |brodgersph           |2           |8.3          |fe88dd18f42c5528a63c996547156ed18dc99b7c0ddad3914c610b7ee2b5cc1a
Ivory              |icurgenven7a         |2           |8.31         |b717cc04e0a6d5eaf75c54e1acba171abf9d016f95119e0fec7adcc473de839e
Minnie             |mwaskett3            |2           |8.32         |174a70187fba604b37ea78093a2bccccd156c6e43d1c6df9039746cd25ca53c5
Alejandra          |akalinsky5g          |2           |8.32         |8c2afaacfaa73475ccbd86e2d322fd5f3ab488a327e8900c466bb5e737c6f6f6
Wat                |wfentem1w            |2           |8.33         |f59e5a361ac1d7f09b0fc0d7651dea5274486cb5b68f205c7d8240ac1f2dc694
Jim                |jfilkovaa            |2           |8.33         |45eddff9e03b6d433f6f9ab31e3c12698e020d9077d5494c0bf4e775fb02b3cc
Brent              |bdalla7n             |2           |8.33         |68f75d3c3e3054f50f117a56b10e53c0179733e72a434b2ebdecf8a6f1f957ae
Sauveur            |sgettens5u           |2           |8.33         |452303acd44a14ddd6991467d87652a7fb323c41708eccfda56859fc24e35c42
Lacey              |lpinyonat            |2           |8.35         |b20b7e3d2b599fb8f5677a843cc43ea1640fd7f01030496d1d6d156354fd1bd3
Lyle               |lcowelllu            |2           |8.35         |2f1c75aa71faac51bc6e952f546643613ab6351c6606afa62c8a4882d64fa5dd
Rubie              |rboni1z              |2           |8.37         |9d7c44bd66bdf17719eb10de12f87360c64816d6a5a408f45720dc122e197192
Taylor             |tlindenstraussc      |2           |8.38         |a7d5dcc20afeda0f77ea12606326979f24c8d39321cb80433222a1de3a4530f0
Margareta          |mknockermg           |2           |8.38         |0a198d632633eea614a7c472691130cbc082f15b88d9eb1e9dd9bd644ab1132a
Stephan            |seampq               |2           |8.38         |137e1119ffbf7f56a7a39a3452b88e00827ef28887b810e97fdc77c5996102ff
Lulu               |lmunthv              |2           |8.39         |6065e02968977c11f2d2e92a82b742537450449c4fc513044f66fe4ad76a025a
Laryssa            |ljenoureh7           |2           |8.42         |51e5af58d1162f30af1b9dd34f0a2ce2a0e47eacd50066addb1dd98c06855754
Lamar              |lgood7j              |2           |8.42         |db822357e4cb19bda691dc60568a440f4166a550e205f1d06486e6c0c6838acf
Connie             |ctrebycl             |2           |8.44         |1a36add67faba57edef5eb745827996968c79bbd11dfed848479cc16d7fb9e21
Luce               |lpapen11             |2           |8.45         |ad600f2df4659a58eb843c98be49bc7b0e5276d68e38c6dcaa8234eeec0a8281
Kelcie             |kdavydkovq8          |2           |8.46         |b606f171c1ca965431d082c749815bc81b8e6f917b14e8f4db34a63cccbc708b
Celka              |churdidge9b          |2           |8.47         |f12dc49816e46c461b12f40d6c545510e1039689be104913fe57e5e49e91d738
Conny              |ccottypo             |2           |8.48         |84c0371cbb3927b2efb558c1e2cb39324dc898640d069555bcf6ac61597163dc
Xylia              |xkingzetlr           |2           |8.51         |1b51d0b6edadc1607ecd3176d1bbc2ddd0097256f0e0f103eb2997eff7f1b6b1
Carley             |caskinmj             |2           |8.51         |5a888bd834f1fadc3ad1415005e53820b056788ccbf954dce4e441437c766fa8
Deerdre            |dharmondc1           |2           |8.55         |07d63a474de1d08c778e8612152d9709306157370433d9cef2657d625aa9ac78
Dougie             |dgagerps             |2           |8.55         |64f1b94bf19f28fc49976ab7d200e4894bd877304e9933f69cef66332824b758
Heath              |halcorn6x            |2           |8.56         |96fd1c3c18484542325c653111e0ca6fb0dc8a0859e7c4eb918b8d2434679f29
Whitby             |wcoultarjq           |2           |8.57         |d03a979cfe83d6e3cc96579b4e24fb4a62552f9db06eeb2561c03fb92d6742d4
Nobe               |nnorwood7l           |2           |8.59         |ee152abcfa15f56b7ccca6f2386d26e70d7d7ba0e3a26d2a2ea1ed429c3eaf6c
Fabiano            |fbraunle7g           |2           |8.59         |cbcaf6dc1685c62df272a656de883d6d5705ee7c4cf80401d7d19d461924278d
Wilfred            |wkilfeather93        |2           |8.63         |e04500d487ca39aa4d2079c1e2ece8cdd625769f6f57ec788704341303d915d1
Richardo           |rboal4w              |2           |8.63         |36527bc074f190010ce26b2fb8ce8305e644097e885889e5196f54ad1d3fd022
Sabrina            |sstorckeak           |2           |8.64         |0c4d352f8d583009c37f554a8086024dde9fa1ad23e98535191069d67d1fc914
Rafaellle          |rozanneq4            |2           |8.66         |dfdeff8923d499f5d9f97420d573c720b12852dbaf05749f0cb3f7ce73d7f608
Dolf               |dbartzenen           |2           |8.75         |9c71c4d6e2f1e60b8744334f2ec99f7460edb494580534c9d1e2434eda45e297
Margalit           |mdevillierc0         |2           |8.76         |c82d0a03708ab1a81f37f7d6de255fa24d14110fc792235a0be0535f6a93121c
Edgardo            |ecockhill2k          |2           |8.77         |f1f6b24d69d192978b326a04b6d7980206b1d8e7c1af3e5efb7ed4421e85f9fd
Vivienne           |vyelljh              |2           |8.79         |b1e950424dd80b2894712bdcca1368ee4fd0072fbe751376a113178fc2d304e5
Nina               |nwilkes6z            |2           |8.8          |7062df4ff723cf706a1a1b2d7694aa7cd002f233ff8dcfa504277542c08d78f2
Josie              |jwisam4d             |2           |8.84         |a20214d6bf3aa5e16c5e00fdb54dfad6eb6d2525d3e0168df0e56c822f227c49
Adrien             |aquineykf            |2           |8.86         |2884998fc21287f1c1ec78409b3c5b14552ab9e2dfb29f052c00314dffab341c
Thomasine          |tfawdryq5            |2           |8.88         |2397dfa1cf7a7138205b2e3d3090ff39e33219a14fb23ed0812fae9c11bef170
Garnette           |gguymerg4            |2           |8.89         |e832a264dc0c7059d14540001004c01059af5d4df8f3b0c5ac8f599667c68197
Alaster            |alindholmn1          |2           |8.89         |36205292ca40dadf9c49f63428b86b202aa3c8c31f8616e23add45f55b3f0460
Mechelle           |mmickleburgh3a       |2           |8.91         |59538f610d89a40cf5b408509f403f24bfde8b3a106995388f057dca5dd68b1c
Finn               |fcrowleyhp           |2           |8.91         |9279439f65b03f52a1944d39a167a75886331b36e30ee7dbc591a39ec6d2d5b5
Gilbertine         |gtyhurstjs           |2           |8.93         |dfbce4a784465285c342cc38780a8b432403e9cc3a0b4eb6b124920c26d566d1
Justinian          |jglederku            |2           |8.96         |51cf58b831d6606023b372d2ab1557d0f6500b21b0ba7cba4c3b0d59fa8dec02
Mason              |mdrainsb7            |2           |8.98         |a25fb39f94990853da9463d9105e04144084c5d5ddd8325824498481bdde5629
Alyse              |adwyer7t             |2           |8.98         |df6ae02bfb140b813a520dfea30e1718f297d81ab7971d422a57b548e3e34be9
Grace              |gwinsletqm           |2           |8.98         |4f78acf4c1bffe0705afa08d3a3fe336386e2863e8d548f8fb1ed412e85c0cb9
Thibaut            |tsuttle37            |2           |8.99         |cd28bdaa1865737cf5b7661c5eb9d3c8de6e4329e17f03cd1e8ed048129d2196
Charlot            |cwestmorecf          |2           |9.01         |9289b48627055d03dab73af54cb7b08a79fee6ece4f23a4042ba65dc02a86d6e
Barn               |bmuggachw            |2           |9.02         |018932c78c0b44dd672b659570f4da453731a4db2f260d90640c1695ca5dd62e
Jedd               |jmaltman8t           |2           |9.02         |ce0b87e12ec7c00b3bbae0ed32700fdfefaf5163d13239361050a2cca699a43f
Janine             |jisenor9g            |2           |9.04         |76e07f7550c7540af29e3bd3b76044efb568fe3007992cd3c3c5f5d2986952b8
Antin              |aserleq              |2           |9.05         |df5bacccd009fe2f757ced2bcaaff3ddc02750811b091b54c8d7a4e15ef7e08b
Wyndham            |wmargrie70           |2           |9.06         |b7a4c8fd873d1c897a2844a7a08d3cedeb298e2e4882f03fbb1b55f75ba18706
Willem             |wpoveleye1v          |2           |9.08         |87ba0ae9faeb18d6d08b6e65edfc3201d05f2d0b85dc34e880cda445b3d15bbc
Melba              |mwilloughey9d        |2           |9.09         |7c26b5615026f37c535fc3643b18ec3b8e82c438d8537b9b8c02b55ed7fa6eda
Jodie              |jpadfield1i          |2           |9.11         |6b10458be7f2b21e721ba7ff7c8e61abde829526aa6466760043611ee149d152
Travus             |trallincz            |2           |9.13         |b30ff33ad6da63107277f6c64287845acffb12e30ca6592b12f9f5afccd8d8a8
Claybourne         |cslowgravena         |2           |9.15         |7e931e2ccb33793b217de79538ab6f9bc366216fc97e9dcf90694e2e3e05f0d1
Salvador           |sdzenisenkagw        |2           |9.16         |7c5a5db4b87a07907cf17de9afa6385c2c47847800c83ae09727c89267111366
Lesli              |lchristinpl          |2           |9.17         |2caa15abb472b2acbfd90b9f973291f63e0b9c9e92d93dffd62301528effaa0f
Rodolfo            |rpriestah            |2           |9.18         |f839ef13387a8cc215317fc5b1940cd02a5b17b1fdf251ccd779d63ad6c05076
Oberon             |ogullefordev         |2           |9.19         |eac8e1988a9dca1dd48dcd6310eab63184edf52faf264483f9bb68916ccc662a
Randolf            |rbarfootdt           |2           |9.19         |5c42d73923ff30493e10393383cd1984c802982b5f57b184d9e95ab0ca141bb0
Marius             |mtoomernw            |2           |9.2          |073931172485a82c55f273b6cfbd184b429fed4e4316ca79a4ec8f40a6fe210f
Krysta             |kfaslerm9            |2           |9.22         |fbe559a325bb1469c17ac49260366050b37fef2cde1e1bb04e3588461ca53159
Guthry             |gattowg7             |2           |9.23         |fcaceb5d8a286fe4315fa858c8b238399be9cd5f5ee4b12efe6442a457490c19
Ewell              |ewaud6               |2           |9.23         |5d376d12741533959150e13fb5eac2c0bfd6a4ff3149f89bbab62cd73db66546
Blaine             |bskiplorne1t         |2           |9.23         |faaa8b8029b743872042fa9d3e051a39220e2dedcbc5cf7f5b3492c5f52048d0
Merci              |msiudaro             |2           |9.25         |32e7254478c3565506ffc829364e0781d8bb1f585a7a80efba8a021367a66ab7
Kristo             |kravelao             |2           |9.27         |bc4d79fe6151a7446c3e8a302c2b0f027fec3de822ae3f1b31a3be013f8c353a
Grayce             |gwolseleyrg          |2           |9.28         |42da8bc5dc0fa45d6fc8ea12e2fa960b2bd66cb9c908599030311f5dec2cf51d
Lynnett            |lrawstornos          |2           |9.28         |df3e48f2697b911157ce8ba54974adfe0d69fd2da49d16bdd3e7868e1c336858
Cloe               |cfarguhard9          |2           |9.3          |f359c50d06c13edeae90ce0cc14a82abf42edf18a66abea19b5a2bdd75c9ce6a
Basia              |bmeegin7h            |2           |9.3          |f6fabf2b8d9f4d5274ecda8c984c481a0dbdcf3fa7e6fe07d37d9850b06da3d0
