Name         |UserName          |Gender  |Year |Grade |Hash
Norry        |ngouch7d          |Male    |1    |9.5   |0322f4c3714c4f0522773d75d1bff921ec85a12fdb58e73134cb1d9aa4148b15
Roxanna      |rkincadehr        |Female  |1    |9.52  |f8d81c929b7202740119caf5b3c6f65c75dca50074059759c60e0b9520ae203c
Serena       |sshawyer8n        |Female  |1    |9.53  |9b09103ab3947de23124d373a20a499002fb928e136ef755fd3e353afd3e2879
Jacinta      |jshottonpb        |Female  |1    |9.54  |dc790eeb46b7bbb7bbf2e2440bb749a71c095b52693747af8452bbf43d4a635f
Yorgo        |yortellbc         |Male    |1    |9.54  |458ff297713670aa8fd90399558d20393b8b6515100525f3ebaa08069ae8bdba
Tomlin       |tleile3f          |Male    |1    |9.56  |41593957de5e5be1ff95abded81ba5bb90b1dfbf76a12ea4fb054e72904c7b76
Lurline      |ltubblego         |Female  |1    |9.57  |62f7f2c7e296d6b977c52a7fe9876fd1e890a04b1033b2ead291d9d8e6ca3ea4
Emory        |edomanekr4        |Male    |1    |9.57  |28555e2cef7aa918b3cd906848f3dcc92b940b6c59854a8a72ec0725197cea82
Flemming     |fscatchercb       |Male    |1    |9.57  |680251e5a1290031384f57d8d40684615fcb1b7e4912bb6ee82bb10612362d07
Weber        |whopkynsone8      |Male    |1    |9.58  |0da98e2f272242c8a9abcfc737e34a70d22c73e100c1e4644af7978fa239b639
Jobie        |jbesnardeaua7     |Female  |1    |9.58  |309a8e225de3f64e107b32958689a8e4573e8f248e18ac32be085cd9939dfae6
Donall       |ddalglishka       |Male    |1    |9.59  |e563e83a77dc971083a24e82bc6b1cfb8cfe7df59f8ed1ab474cdd4f52a08b1e
Georgi       |gbrowellp8        |Male    |1    |9.6   |b992e62e71f15f16db2ddbde7a19f9e15c356d577655ff140d36b963d056b1b7
Pascale      |pbrownellbr       |Male    |1    |9.61  |abca6647ebafbf1add82a39ad411a08fe58d93924c82d05e04d707968bf86971
Patsy        |pberetta99        |Male    |1    |9.61  |f395a56e51f254647bf73fe361253b75dd4bd7f346499b43fc7ff562a6868232
Delainey     |dsamwellfo        |Male    |1    |9.62  |4af71f42f3022c4e5dd63fd3a66e8a8f446272e2a361da6d7ef3b0968110c32a
Janka        |jskitt5f          |Female  |1    |9.62  |9b6b2df76c707730b1bc647e34281eeb93ffcbc1afaed60476bdc039c677092c
Antoine      |athebee1          |Male    |1    |9.64  |596f80359c2e48d5092742521c084592c7bdc82eadb9577786a4e34d19802266
Patty        |pimeson2w         |Female  |1    |9.66  |53548b0aa27bdf92dceabbb3f1604e0d860579e2c644daefaa21507cdf5bd9bf
Eben         |ecolquhounng      |Male    |1    |9.68  |baea4c4d7beac826fd10ac97fbe6ef3da8c773c416c42d85bb95fd5fc733e96b
Karola       |kburgiseo5        |Female  |1    |9.69  |b169d5b84c58db80123addb250f1da05582c03e5edf33f4f5eae2cfc3b1c6ab8
Piper        |pcremin4r         |Female  |1    |9.71  |fd3f9d960809db98c282dcd3315d84b411b49bdd24e80104d640bad844abd623
Kellyann     |kallaingn         |Female  |1    |9.73  |a80f9c85b3a597c7e0cf23d97b3b40b923f7e7849d0acddf5ac9dd176ea2cda4
Ermengarde   |ebrazeltonjj      |Female  |1    |9.73  |256e194aac55e3c6b9299bb1550a9f40d13f4aa92c8b5221a6c9805007944864
Patrica      |prothchildkz      |Female  |1    |9.73  |b8465e9697d452537bc502495b7c6461e72dca647ca2ba39be5b27767d27f8c3
Garth        |gmousdall7s       |Male    |1    |9.75  |6dfa7111443895080a5918270c30d7151c1a50c4a6413aada153e826180f624d
Poul         |pcardwellls       |Male    |1    |9.77  |bf6108ba21c7a5047405b2dedadd74f6c23c501d4f9002b552b7f481043d0b80
Willis       |wcamelc8          |Male    |1    |9.77  |f10975e35b9fd30ce9127c50f5d4c25a4b46b5be2473df9ccf59ed40a46e1652
Yulma        |ytomasinohb       |Male    |1    |9.78  |38b66c83d7c7a53167bcf97545c586dbc7e7b8fb62dd7f582c0abf0cac061438
Merry        |mmissen1k         |Male    |1    |9.78  |ecda92de1d8d084bde5d1a57373cc5da0e95145ecd93c3f5834db8408ecf87d3
Leanor       |ltwinbornegp      |Female  |1    |9.79  |b71984e8a5ae6a6ee9684f4b8b815edb97e139d2b8e8c430e7b942437d9fb5f2
Jens         |jbraddb9          |Male    |1    |9.79  |e00a504e89d641aebc58ddafbb3b250f5c682b18d2838be4e39e5d7179374c47
Trip         |thasney3d         |Male    |1    |9.81  |53d39d2883f03d48114106b6653b97f683afbceaf1db116798598a6616519e0e
Sela         |sphilpin4y        |Female  |1    |9.83  |8a01928f54372fb678150cae9ca102083e8656e621d1e883efb951a93a8a5a36
Riobard      |rbibbiehi         |Male    |1    |9.85  |73dbba02339c6f67f6cf821af55d8820f06502700de85147d2a890eb58ec1b3c
Udale        |uroskamspu        |Male    |1    |9.85  |d94b6c3b0b53b3ea22b931494f3272ed5dbfa1c435de52644fd31425103f7819
Sadella      |slatore36         |Female  |1    |9.86  |091652b78502861d60a19da8602d6308f0924f623538100f17b7efcf82945042
Jerry        |jwalden9o         |Female  |1    |9.88  |e30cc149495daf90efd97e0409731018a730e65a71ce33e687efb8ad94aafdd4
Emmy         |esamwayeqd        |Male    |1    |9.89  |e0738d1df4dd1eef484e3bbe6a74d5169d217bb852c777d9142b90dbde2195de
Shelton      |sbowlandsdj       |Male    |1    |9.89  |dfaada9713e3538bddb7e25876bf912111613d7e1c04e26de85340716f85d3b7
Toby         |thastinbl         |Male    |1    |9.95  |692b86207c80dd462e7417ead69f10b43b95f626942d4ca59e1107b21fc447c4
Doyle        |dchittenden6s     |Male    |1    |9.95  |577150c7b16faeff7a3afd7deae4813e90be7201859d9acf07122f2d69a4e7a6
Ewan         |eaylinjn          |Male    |1    |9.96  |fc04e72168987ad33c4d6e29ff81f21a03f4d8d82443b5d08f948527788841d4
Kacy         |kskrzynskibe      |Female  |1    |9.96  |ee88273a96001a3708607b786639a1ee0040a384efe81b46f37c12c8b79865fd
Lauralee     |lhalpineaq        |Female  |1    |9.96  |19a1d70099285e675c3e0e070f64cd64a0c2314c23f6a968a24fe0a806f23456
Carlo        |cwetton52         |Male    |1    |9.98  |5d906ad886c64ded4d055d211aa74e86ae313994a298b5928dc044856b88ab91
Elizabeth    |eistong3          |Female  |2    |7.01  |f09f485536067f5b6922c75f87d8e2855ccc7c993908a00222eec44cd95093f8
Niel         |nfeeko8           |Male    |2    |7.01  |5a7afc7f8faa9f079625d8a9d138bf0b8800173691076619ed72257d0a992a97
Angel        |afergussonb1      |Male    |2    |7.02  |988b1924ddd5afd28086bf85fd069f0bb941ca6457e020fcd02a354f7d1a6c8e
Loy          |lollandq7         |Male    |2    |7.05  |a87117cba23e07712ae8c6a20103d46f4d9420383c25cc59c9d101ad2dbdfa25
Dew          |draggnu           |Male    |2    |7.06  |2af8cc67954e9a0f3512ed2a19e0aa6e8a3c7620821251f365f5fbb81720364e
Chiquita     |cflint5l          |Female  |2    |7.09  |b6e8464a43df1ff6242431c9f494ca8d3654146595a2aefc9642ae0d6978ccdd
Ailey        |ahellings4c       |Female  |2    |7.09  |e1fe5345ec125598f4be6a3173680b769a7bcab4610145cd10d9da8acf1d1956
Randi        |rmallisonki       |Male    |2    |7.1   |dd4d84f337c4d7c53f72ff8b9979150f56feaca21b8253bbd8d7617018715baf
Dollie       |dalowaydb         |Female  |2    |7.11  |8ef216010a5688021680b7cbbfbc39857d35d5ae7bbfdab940462e8b8b0aa084
Calhoun      |clensch16         |Male    |2    |7.12  |6561e366e18e24fe84cf53baf3b19bc11a0c15b93663e2f6520f33150ea966f5
Albie        |atabbittpx        |Male    |2    |7.12  |cce40bfb6b113d9ab3cfabac6d5f11d9c63a96a8c921da1decd6ea24b6f876db
Gale         |ggerlackbq        |Female  |2    |7.12  |355eb6ad16bf8785e223feb478063fff28151a9415251c927832421ff63e0705
Yvor         |ykidnerj8         |Male    |2    |7.13  |4e86148b0cd141bd37f1b19e3f5c9e06f99527864ffefa1f1f6e5ea6bffaad84
Tybalt       |tjuanes2j         |Male    |2    |7.13  |8612bdcb2d9e3601c25220f3616e026b42c163f2f3b657c87766598b1571dcc3
Scarface     |snewishz          |Male    |2    |7.19  |4f7a99ab54d42aaa1273582d3b6045bf669d1310fa7da881a67c68fc1581bc75
Morgan       |mdymondp3         |Male    |2    |7.19  |16b17eb3d45a73956a87ca69e7f82a4359b36dc0d4c2cefa5984dd0df663bab9
Trish        |tdarwin2p         |Female  |2    |7.19  |eebe4e1355a2db30aa9c989ab237b71feba16999b30b88065cf8c484dedc66f9
Ronny        |rivanyutinmo      |Female  |2    |7.2   |bbc0bdf9c00a898b7564f87e59d5bcd964c09602799686d81c4bdd268075cbbe
Tabitha      |tfischer84        |Female  |2    |7.2   |4d906c61ddc74104e172165758b6b14b08656c1f2174fd94378dbd5b484c7ae5
Ardeen       |aprivost25        |Female  |2    |7.2   |05b2e56165a21132ec20a60d5d3f3990f5d0c1f0f16264a09e06dcee1243f34b
Rakel        |rnovik2c          |Female  |2    |7.23  |a9d9d4130f5304e79ff2e43c5de265b4804ffb41846e58fa186c24ea4f59b704
Marigold     |mcoitla           |Female  |2    |7.29  |5e90a47760d930f57589c2a7e07cfca73e7d00aebe8b2bdabc04c07d795b920f
Gilles       |gferraro3e        |Male    |2    |7.29  |184906ebb4e8b278d9a2fd87707ce89f6ea88f8c0c3f53b0be9b85775bf0ba8e
Spense       |swalrondez        |Male    |2    |7.32  |6a8852f5096e75eeeee03dd5742c173e3396ec9b1661d609993f092c3c91cf80
Kattie       |kloudianed2       |Female  |2    |7.32  |91f0e24f6dc12289ba59639f20531fa7dddca3480d4070f47c944896482cb40f
Jaquenette   |jfitti7           |Female  |2    |7.33  |1743aa761156165f0d6a589eebe574576cb0dbe7345885b9c8d305ec2e249104
Anna         |aswynfenim        |Female  |2    |7.33  |23e316cadbdf410e349fc7164a14c5897eecb3a2b3475c1e90d9c91a86da74eb
Edee         |edibdale5o        |Female  |2    |7.36  |368bf25716b5d00d4c079f87a9429f616170fcb54285ca1d17692f3b3fb6a700
Evelyn       |edealmeida4b      |Male    |2    |7.36  |348308475c92dac00fb71deafc04f81c811ea19a2e6f69d661547d4236ae2fbc
Putnem       |pkhomichi6        |Male    |2    |7.38  |def98792c40e6e1a231c06d79ff731d423ef9a481d44ace60d882d5079da7647
Win          |wtournierr        |Male    |2    |7.39  |cae3cb4ce9d881fab504bb51ec2ff2024fa10e5669e4482c3259cda0c7ce5f6e
Seymour      |scrosdilldg       |Male    |2    |7.4   |612b5875a18137d206e8416c8f834e313b4d9a0c48811542cc75d978a6ce23af
Kare         |kdoygt            |Female  |2    |7.45  |9e768edee9efa3dd77d4dd8885485a58c6a098d55be261918e39ac224420fbc2
Mandi        |msherryqi         |Female  |2    |7.48  |5140c9e19175566924f72f98a978ed2ca3ae3f6fa57e1be05e77f7a65bb3ac73
Artemus      |alamba2h          |Male    |2    |7.48  |e4665f815b710dbd271e7b7b365e4aea661a01b601d73f3755f8fbb5dabf0ff0
Giovanni     |ggavahan85        |Male    |2    |7.49  |af65d414bac34725fa6a107a7999f7a9a0657d536dbc6aee01def10081e2c5cb
Free         |fbaniard1m        |Male    |2    |7.49  |708a3d13b6a1021a026ca157ddcb30fa2deb16288c27b021cebb7590ccd4b07f
Ida          |iedney20          |Female  |2    |7.51  |8bb3aa417c53737c972f1ab6f92bb9ac48521d633716a778e01356968bc0eb55
Thedrick     |tshaxbygk         |Male    |2    |7.53  |97a59cf92ddf9793af9d490df5f2f7e0fd3bdebbf852f1c3f07980f58fa98e2c
Aharon       |abartoleynmb      |Male    |2    |7.53  |c7dda8a13c77a01c40cbb7808bd9e4b916280da9fa7f97cfc46c78c0883fa618
Tim          |tchapier3p        |Male    |2    |7.53  |9a28c44a91f9427defa0a9a847d3d65030c16243c9936727051b05b40a8afbf3
Irving       |iscottrell57      |Male    |2    |7.56  |871a401384d8339ffc72731ed2949562fbe3ac2978e857b7c2fb9e6adbc25a8a
Josiah       |jmogenotac        |Male    |2    |7.57  |514bb641c48c0f72e174fcbe2cf7d74e914e1c0a55c7da481af2e1de27603833
Fredric      |fadnamse3         |Male    |2    |7.58  |0767078847819c33004ab51819bdf2f0b66a1edf0cdb2cb052c25be3db1b200c
Matti        |mmacleodjz        |Female  |2    |7.59  |4537992e6ff7a1bd37af82991e203a93520ccca7a46e7f83c731e360604e2e00
Ringo        |raxton9e          |Male    |2    |7.59  |9284b5046871a3db574e01f6e5b220432fe77d8b50013043511dd056bf823fdd
Flossy       |fstoffelsh2       |Female  |2    |7.6   |00092cb101bd3c102022d1f74e75328603f4ded74f22c5ddb6da6c5996c5a116
Tome         |thayletth0        |Male    |2    |7.6   |8494aa6ed661e68d606dd49f33d61d9c339a7234c51c228a5202ff9d1e97940d
Beitris      |bmitten96         |Female  |2    |7.61  |eddac0a3012ed1c5b08dfee9025783acb9c3f1016a9433787c0e900de6d38d75
Sigfrid      |shallewell4h      |Male    |2    |7.62  |46b0015f846f3aefffb7d1ffd3f9d7267010d7eda9af6ed666a72b51befda5cc
Marci        |mmaud78           |Female  |2    |7.63  |dc20d44cac16faaf96beb95a231d8eee54e4a93bff4ffc0ad1b12e3d2f178357
Caitlin      |cwaterland6j      |Female  |2    |7.64  |686110a5efe4e2b0c388e12b98a807a052c813b8686abad59367c3a035042b86
Ronna        |rratlee9f         |Female  |2    |7.65  |27d81c9f3200a6785162e433c4badb422ea93714317071e2f1a044094e48c4f0
Carey        |cmereweathercn    |Male    |2    |7.66  |8dbcf41bf62f007b2d0ceb692d66912c1a43f6ad5f0a0e5e5077482f53a792da
Sawyere      |sbiskupekfs       |Male    |2    |7.67  |05b74b51b198dbb10834fade87b33c71eea290216067ba91a8c9688607d28b3d
Sam          |smcturley6c       |Male    |2    |7.72  |d2ab7e02679ffa5a2edf71e629028d62201d924785c052c2f1f2a74feeb11663
Bendick      |bredwingmk        |Male    |2    |7.75  |f6fe30eff43367dfcc894355139c6285bccf5a58a931d0fd9a3aafd9bca55134
Winonah      |wfrancesconij9    |Female  |2    |7.76  |8436a21246909a40cccf4b5ad1e03723eb9dd960aa2802fbd002eb747113e28a
Brandtr      |bleathe34         |Male    |2    |7.76  |4c3fb00f9b7b0beb62d58f047c5bc043c396f3a5d23c37d97120b6cbd3083fc8
Eleanor      |eamesburyv        |Female  |2    |7.77  |b3c7ed13ccd13a1eb5fdbb2e5bf649c99b6e5e98560cf40d24b63971d3c35837
Cyndi        |cbeszantd1        |Female  |2    |7.78  |f2ea0695e2ad191fdc6ae34e37cea20079c27eccd5bc096bbf1496a36398b8fb
Hunfredo     |hjoistl1          |Male    |2    |7.81  |b659851f7ccbe055379345f62bcbb32b5fd97c445eba2632a334fb8e4e91280f
Nefen        |nmockford8p       |Male    |2    |7.81  |4a1d0b76dc7861a8c185edbfe7f3c9e6c11f2aa845e3c46a2a61b07cce8a8965
Tabby        |tcheerd7          |Female  |2    |7.82  |f9ae9fc399223a5abc341e2c819b25c4b25fca938682eb9c4fa30d33f3129c69
Michell      |mlidden5k         |Female  |2    |7.82  |781d00055866e2bbe67ebebf8a50d4a029654aa1560f05942c0a627b68696d50
Kathy        |khurry2l          |Female  |2    |7.84  |2a2c4782d32844a010ab27bac400cf60ee84b2da6a77f45e1f268978e971eb4c
Alikee       |apeterim          |Female  |2    |7.89  |540a2bc217ca58c4e1fd9c558e2829c5a92f6ae1d7e12df1811e89e5c866079c
Delia        |desche8u          |Female  |2    |7.9   |99f917b59b96de40468fb799c4778de3bc40be2a960ae37475bbd8b5882aea5a
Lynnell      |lmorterpg         |Female  |2    |7.91  |92fb4e102c093c066075a2b010728b6a09899c14d387be100f00bfccb7223efc
Lyman        |lprandonibn       |Male    |2    |7.91  |fcb78ec2d2e10c02e99b0a8cefd693be68753bff4922d554a77826a527830471
Marianna     |mceliz6v          |Female  |2    |7.92  |b3c1464178aab79657c907bb94445a36c57eb44c42606196565f09ff8f746732
Grata        |gjauncey60        |Female  |2    |7.93  |0c7ad01fed042312e0c94ac94b02fb37ebbc7216f635ae8fff739fb81a3ae081
Orville      |obemlotteh        |Male    |2    |7.94  |d92fcb4f7d7d1754d1515035c68f884b6ec79196149963957cff19a1a82464f4
Graham       |gkirkman1h        |Male    |2    |7.96  |cb18a59a17009e1a25c7815a2c32fde10f63c5428fd783ba06a23db69577d26d
Bev          |bferrarioea       |Female  |2    |7.96  |e0c62a70a4e89c91d3cab40544b237e8b1a3edcc534e014e743a9c15408848d5
Lisbeth      |lpointso1         |Female  |2    |7.97  |c810eaf61d0db242fe988e088fd6f8c561971a55db9308d227ca3f74a7559bde
Tiebout      |tlilie6w          |Male    |2    |8     |52c71c346c7ce913f01a303bfe5429db61dafea91d4dea9bdf3ad1c513fef0e9
Rhea         |rcordelette50     |Female  |2    |8     |f65049d14a644843f3c0985f3237ed06bd0c600b60ab68a07f0244a920340841
Lonni        |lbonseyo4         |Female  |2    |8.01  |959a33aab0829038a8e7c00296a7657483b0273426ae392881d9fdbac27b0e41
Humfrey      |hchattertonhn     |Male    |2    |8.03  |6bb2e6d0ae00944d90cffb7f6598273ec72c5f81d9b19c2992e4724fa60f7002
Marianne     |mpulsford68       |Female  |2    |8.03  |3f05da58762aaf7ab845c189c12e15790786df9d4e82e8b1b45b92a16cd9ce53
Davy         |dmompessonlf      |Male    |2    |8.05  |d0d320022d88705032e03039fa73efc942d6f4129c5c9186bb5e43f735d3432f
Dinny        |dovittsgb         |Female  |2    |8.06  |605aa7db914ecb3755bc870667850e1f65761e1467d92657be0a2246fc3a0d69
Tiff         |tginnallyke       |Female  |2    |8.06  |e9cbde6e1d791ece16d464a93b538fe169b5cf573d679062aa34d7d128532218
Brittne      |bcarneckj1        |Female  |2    |8.09  |7dbad1caaa971cb2a053757c4a826ded923ec1c95904e2c68dec6698abfa264d
Quincey      |qreahpy           |Male    |2    |8.1   |41d06acaa940d74b9be9f89ec36b850b4b23d76d4f28dc20d67268aec162aeab
Chastity     |cklimkovich55     |Female  |2    |8.11  |4e6b4648218d3f3f8fb4d3a19c7dee46f97229c18274be8cd84a9990e90715f1
Briant       |bcrookin          |Male    |2    |8.12  |9543e0dc69130c4308cba926266dcc0202695d6584c62dab6e508073acc5b543
Nikolos      |nbinnell4a        |Male    |2    |8.13  |e91910d508314201967b9e7c3d078be0ed8890e7ff86d2b98c27404513a52fab
Steffie      |scorsonm1         |Female  |2    |8.17  |c364c30365fae0245e5c6687501a56196a90b6566ace1b99ef0827794beed3e2
Garfield     |gjannequinpm      |Male    |2    |8.19  |7634d672c27bf07637550f911ea777dea3942209ae4fbd829e153d17d4087230
Ase          |aconstabler3      |Male    |2    |8.2   |71a229fde085f14904ab3b21f7658bdd0127f183b01636650af50205dc91451e
Kahlil       |kelderidge8r      |Male    |2    |8.21  |fcc1262fd7ff2461b1b7f414883a09479da0f61e2a2dbe78dee09b9683d080d6
Minda        |mpiddlesden7k     |Female  |2    |8.22  |d914520c35568d75aed9f4fe7e19035b1ad26de2796f22822143c136f4dedcdf
Harris       |hcroppnt          |Male    |2    |8.25  |0f2b256d1a9212280a95f240c1b9017bf731c4ebd029be4edbaa33517461535b
Denny        |dhakingde         |Female  |2    |8.26  |98e2fdd70f479cd1ac0c6741c258c3b526b20ff44945f295944d6c37ce9a283b
Nickey       |natkynsa0         |Male    |2    |8.28  |e8db2046635b617557bb3e0e0f9d7c33b7789438a66bb6428b87b3dc4ef7282c
Christie     |chritzkos         |Male    |2    |8.28  |fec55b11f99f1b3d6986108334517327912b345897b2cc702196d183e64a3ae2
Sinclare     |sdreverij         |Male    |2    |8.29  |ef3dd68685096ee653b9072a22f68758700a411a908a446356cdc928fd961cb8
Brendon      |brodgersph        |Male    |2    |8.3   |841623cfb363ddf1a03caa037d8f9ef903df36c503ab8a4793ea84c406b52a4d
Ivory        |icurgenven7a      |Female  |2    |8.31  |49bcc9dc7551fab78ecd665d2dd38eb3185ecd5ae1ece761c7fe253ce23fc674
Alejandra    |akalinsky5g       |Female  |2    |8.32  |fcf58eac1caaba113bb288e1400ffee5f436f7364fceaa6e324b4234f10c0d9a
Minnie       |mwaskett3         |Female  |2    |8.32  |b5866267099963ce34c0afc3405fc1ee9f0832dba26a38ac309371596ccc0786
Jim          |jfilkovaa         |Male    |2    |8.33  |ccab697dbf1b5a2f6c0ea4f606afee84af558aa6796dd1b9c6643240728c7a58
Brent        |bdalla7n          |Male    |2    |8.33  |6e430c93329aa0fe8f3f3c452df03de5202cea74df8a6d8aac47bd83f7740e13
Sauveur      |sgettens5u        |Male    |2    |8.33  |81e5efbdbb02fb35ae6ce376fe528fcf275ba823abae3b83ae19cabb39ff7677
Wat          |wfentem1w         |Male    |2    |8.33  |2e75f72a14b7d78b12787218b32ad2cb275e2a0d230b353f22a5562e1197f4a5
Lyle         |lcowelllu         |Male    |2    |8.35  |40cba3e355077d0c3da948c610f90740020159802d00b564b11b4da919bf8645
Lacey        |lpinyonat         |Female  |2    |8.35  |48c9e49e8c29819101727d9ca4fd884840ffea226e6de86292c578a47b812f86
Rubie        |rboni1z           |Female  |2    |8.37  |c2395d36f80eb638d23eb1afb0b9ad063e430883a91ce232ef42b39517c86662
Margareta    |mknockermg        |Female  |2    |8.38  |c42e94c8a016d37284f63253c720023b6c5f81c7246c434114d25df03e505740
Stephan      |seampq            |Male    |2    |8.38  |a07aa544c93da0a8727e34b5347d53fa5493b03a568e45f4e377ddd198d25b31
Taylor       |tlindenstraussc   |Male    |2    |8.38  |67b643550e01e4f0440da110fe09617378f59a54d57db672b9f8b03f1eb4f38d
Lulu         |lmunthv           |Female  |2    |8.39  |f36dbdf838448fa842c7517200a124cc8ffe6532d4eb9325dfe4a2cae22a84ac
Laryssa      |ljenoureh7        |Female  |2    |8.42  |8737a957240ebffb1bf9e1eac550199f50728805f0fba1f24fd79502c1d0b946
Lamar        |lgood7j           |Male    |2    |8.42  |64262af994a58b2f52321000d31e5607d1e1fc2b3cad1e38ffdb990f5b0bfc25
Connie       |ctrebycl          |Female  |2    |8.44  |790223240345d9824ea9fac52d2d575e5988698c6efcd1c192d8dbc3351b16d2
Luce         |lpapen11          |Male    |2    |8.45  |5b562944f68e468e2d1a9de1c4116a089d8983b2255c65d0185326bbc592bc7e
Kelcie       |kdavydkovq8       |Female  |2    |8.46  |075811b37be81b8fd28f276e1200a3914c87d0505f276508404c48ee70ea60e0
Celka        |churdidge9b       |Female  |2    |8.47  |33f26a0bafeaab05ee28bf79e2b0ff20fcc7eafa9942aaa3bb4792accda1b5b7
Conny        |ccottypo          |Male    |2    |8.48  |6950e1bd167b967fed4b97341ab55bdfd99396058e40e223a80a3273fd108d89
Xylia        |xkingzetlr        |Female  |2    |8.51  |cd1e38f54d2bda05da2c3c1660ad002797f2565d3787c02edee39ebca1c2bcfd
Carley       |caskinmj          |Female  |2    |8.51  |852c41c7f8023239613c7665b3ae55a5142e1f8d45931a5385c6107673befdf0
Dougie       |dgagerps          |Male    |2    |8.55  |21e0a5f45069cf36b1c63583064dac4b4f951f7063aad52223898328f437c70d
Deerdre      |dharmondc1        |Female  |2    |8.55  |d668a8639a0e1e7df8df8feffe95502ffa91ab444e502f6899e75c9832393f01
Heath        |halcorn6x         |Male    |2    |8.56  |ee6c2d545804e7548d72e6aff9c8df324009c48eb2df7e3df8f92fbb130488b7
Whitby       |wcoultarjq        |Male    |2    |8.57  |16f74229b65f481521f76b008f11aef51d28faa733a98e3c94bec371d134094c
Nobe         |nnorwood7l        |Male    |2    |8.59  |9ce6a622413f192f38a8f68be6c329f930c3cd37061b391229f21abff6d485ba
Fabiano      |fbraunle7g        |Male    |2    |8.59  |0458494f58e9d1092975136691f261cef5639720b616de8b5b7282c0fe11bf18
Wilfred      |wkilfeather93     |Male    |2    |8.63  |4fdae462e4b996472e1afcb692baad3a35729123a88323f8208eb43828eb93d0
Richardo     |rboal4w           |Male    |2    |8.63  |fa4490b0ac3a02fb5e98795614c141475426fa5a9b023c1c297c9314f707f0b6
Sabrina      |sstorckeak        |Female  |2    |8.64  |cde0f819c6cce972e69a95a5b3ece9ab6f5a7b72dbeb45fc671e3ff17bcf459c
Rafaellle    |rozanneq4         |Male    |2    |8.66  |d7cd956d938ca278581059f7ac01b30767cc19300d99080594d77c3e28602eee
Dolf         |dbartzenen        |Male    |2    |8.75  |43fb239bd6e26758cc6c277890dfee90268e42f4886e055a8a8d194b03ef366c
Margalit     |mdevillierc0      |Female  |2    |8.76  |3c0a5e37bc040fe0fdf47a11c2afc800d070f177730f15ef116c0c0c8cfc610e
Edgardo      |ecockhill2k       |Male    |2    |8.77  |7f8d783a517d7eb0963d8f0a1e37eacea701a2703bbb96739962d82b2923ce11
Vivienne     |vyelljh           |Female  |2    |8.79  |145e3208ecfb83aeb3cddd91f54fc203591d3852b43b9d0bf8704e35166c0ced
Nina         |nwilkes6z         |Female  |2    |8.8   |b84291692d0ee30752265ee6741424f8617040af2edd26c3d99c971a359cfb16
Josie        |jwisam4d          |Female  |2    |8.84  |6abe589bb8946b85f138ddf95d60ae07da5a141dbac0c4b770f97999911590e2
Adrien       |aquineykf         |Male    |2    |8.86  |ea79edd7783b9e812671220a54efc68cc8744e235dd19652b3164d965a5122af
Thomasine    |tfawdryq5         |Female  |2    |8.88  |0f07923cabd43a14c7b15931ad571ea864e12852d06b94a39aa0c976394202fa
Garnette     |gguymerg4         |Female  |2    |8.89  |e966588a6afd8bae409a6364f7130c78d49cf2599a73d71e389cab5e8cfac293
Alaster      |alindholmn1       |Male    |2    |8.89  |56de418d9f2b32b94519231f028055dbc041797ae993b563c9b93354729bbd03
Finn         |fcrowleyhp        |Male    |2    |8.91  |29d6c82e3a67cce3bcaf755b93e90e81b821c77bce2efb33c6defb074d4909ae
Mechelle     |mmickleburgh3a    |Female  |2    |8.91  |516393e2d235e850ee91a00abb3da945e1e5d82be83e44ea1657d9b3ca56fbfa
Gilbertine   |gtyhurstjs        |Female  |2    |8.93  |a569881ebd48132ba2a944a29c6c6e0a37a27b2e597d4810228064df7bbcdae2
Justinian    |jglederku         |Male    |2    |8.96  |b2c10da98ab8d26c2a9c1ca00a7e83b901db7cc3ab08a2a60efa8e9c4920a72e
Grace        |gwinsletqm        |Male    |2    |8.98  |ddbd8aeeb144a6265d00b3c4b5f1e23fe2d9c8c351ae7cebdc108a35a6706579
Mason        |mdrainsb7         |Male    |2    |8.98  |ca1419ec78a952d521c9f6e8ca1d32417a43d95cb6f24442ae1716b018139dd0
Alyse        |adwyer7t          |Female  |2    |8.98  |7349fb22ca714ca551bfeb4333b46915f09d10a749f0a5df3896be25dfb51e90
Thibaut      |tsuttle37         |Male    |2    |8.99  |91e7f420d425b6a64b704d67928d0d11d62b7dfa3fddce57a79df9239d20e1f6
Charlot      |cwestmorecf       |Female  |2    |9.01  |2b60210f9d7ede342b4505f77e58e6a78ae8dbfd523856a6fea13b905475bcb6
Jedd         |jmaltman8t        |Male    |2    |9.02  |b772a10794e43e71e9a783e63a6997e202c28633532ae09a78fafd6769ad1ecc
Barn         |bmuggachw         |Male    |2    |9.02  |6699e5bfe65db5998dfac8e03423de9bf1b9f8d3a0f580c7e4864f5852313100
Janine       |jisenor9g         |Female  |2    |9.04  |7d71efc877f0d0485c7fea731bd604dfa074e36a538fc86c924a57a397943fd2
Antin        |aserleq           |Male    |2    |9.05  |9041eb49c0d262afd9e9a872af64403a70784873c9679a3d11749fb4a88859ea
Wyndham      |wmargrie70        |Male    |2    |9.06  |4a8a4f918b694387222622cf6c4422a6c357a65dc1ddf782814cb9bd9a7daa36
Willem       |wpoveleye1v       |Male    |2    |9.08  |285bf2a7083b26fcba4021860ac8c5b3801f88b230684815c256e64c77154bd5
